objID,plate,mjd,fiberID,class,subClass,redshift,redshiftError,velocityDispersion,velocityDispersionError,spectrum_fits_url
6.87942E+18,6110,56279,628,STAR,WDmagnetic,0.000586883,1.980072,0,0,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/6110/spec-6110-56279-0628.fits
9.93046E+17,882,52370,8,GALAXY,AGN,0.2255674,4.57E-05,218.6181,17.56969,
2.37565E+18,2110,53467,18,QSO,AGN,0.2843263,1.64E-05,0,0,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2110/spec-2110-53467-0018.fits
2.37566E+18,2110,53467,41,GALAXY,AGN,0.04373617,1.04E-05,147.0349,5.240679,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2110/spec-2110-53467-0041.fits
2.37566E+18,2110,53467,42,GALAXY,AGN,0.1602057,3.32E-05,147.0676,18.1578,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2110/spec-2110-53467-0042.fits
1.68329E+18,1495,52944,248,GALAXY,AGN,0.1300293,9.36E-06,87.73366,13.21547,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1495/spec-1495-52944-0248.fits
1.30977E+19,11633,58463,420,STAR,WDmagnetic,0.002863805,2.22E-05,0,0,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/11633/spec-11633-58463-0420.fits
1.24301E+19,11040,58456,430,STAR,WDmagnetic,0.003694542,0.000158392,0,0,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/11040/spec-11040-58456-0430.fits
2.73603E+18,2430,53815,347,GALAXY,AGN,0.09302669,9.28E-06,142.828,7.3437,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0347.fits
2.73603E+18,2430,53815,354,GALAXY,AGN,0.1100988,3.01E-05,150.6155,13.2175,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0354.fits
2.73603E+18,2430,53815,357,GALAXY,AGN BROADLINE,0.07122318,1.24E-05,244.798,6.603921,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0357.fits
2.73606E+18,2430,53815,461,GALAXY,AGN,0.09312116,1.83E-05,124.8897,9.620591,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0461.fits
3.0974E+18,2751,54243,194,GALAXY,AGN BROADLINE,0.1237744,2.73E-05,201.9591,9.748173,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2751/spec-2751-54243-0194.fits
6.53159E+18,5801,56328,905,GALAXY,AGN,0.5051597,0.000103742,214.1086,64.7821,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/5801/spec-5801-56328-0905.fits
1.4102E+19,12525,58932,452,QSO,AGN BROADLINE,0.3811431,5.61E-05,0,0,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/12525/spec-12525-58932-0452.fits
1.4102E+19,12525,58932,465,QSO,AGN BROADLINE,0.2915109,2.49E-05,0,0,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/12525/spec-12525-58932-0465.fits
1.4102E+19,12525,58932,502,QSO,AGN BROADLINE,0.3252336,5.84E-05,0,0,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/12525/spec-12525-58932-0502.fits
