objID,plate,mjd,fiberID,class,subClass,redshift,redshiftError,velocityDispersion,velocityDispersionError,spectrum_fits_url
2.03007E+18,1803,54152,259,GALAXY,STARBURST,0.1393703,9.05E-06,170.7732,72.65226,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1803/spec-1803-54152-0259.fits
2.03007E+18,1803,54152,261,GALAXY,STARBURST,0.08018434,7.12E-06,61.54958,13.43731,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1803/spec-1803-54152-0261.fits
2.37575E+18,2110,53467,363,GALAXY,STARBURST,0.1300459,1.04E-05,145.3454,17.92977,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2110/spec-2110-53467-0363.fits
2.37575E+18,2110,53467,368,GALAXY,STARBURST,0.1236677,6.87E-06,73.66618,16.88613,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2110/spec-2110-53467-0368.fits
1.41042E+19,12527,58930,67,GALAXY,STARBURST,0.4150067,2.79E-05,128.0316,45.62591,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/12527/spec-12527-58930-0067.fits
5.83221E+18,5180,55947,187,GALAXY,STARBURST,0.538973,7.78E-05,259.4828,55.17241,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/5180/spec-5180-55947-0187.fits
1.68448E+18,1496,52883,471,GALAXY,STARBURST,0.2185781,1.19E-05,215.3266,71.73373,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1496/spec-1496-52883-0471.fits
1.68448E+18,1496,52883,472,GALAXY,STARBURST,0.1180064,7.83E-06,14.90708,50.53962,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1496/spec-1496-52883-0472.fits
1.68448E+18,1496,52883,483,GALAXY,STARBURST,0.134852,6.78E-06,166.3574,81.64966,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1496/spec-1496-52883-0483.fits
1.68448E+18,1496,52883,484,GALAXY,STARBURST,0.06838132,9.41E-06,105.3173,34.65998,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1496/spec-1496-52883-0484.fits
1.68448E+18,1496,52883,488,GALAXY,STARBURST,0.1906631,1.25E-05,20.49356,46.8767,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1496/spec-1496-52883-0488.fits
1.68448E+18,1496,52883,496,GALAXY,STARBURST,0.1335983,8.76E-06,0,57.43665,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1496/spec-1496-52883-0496.fits
1.68448E+18,1496,52883,503,GALAXY,STARBURST,0.08412106,8.50E-06,0,144.2671,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1496/spec-1496-52883-0503.fits
1.68449E+18,1496,52883,518,GALAXY,STARBURST,0.07326778,7.80E-06,0,44.41875,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1496/spec-1496-52883-0518.fits
2.03014E+18,1803,54152,514,GALAXY,STARBURST,0.1063138,5.11E-06,115.3214,16.49375,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1803/spec-1803-54152-0514.fits
2.03014E+18,1803,54152,521,GALAXY,STARBURST,0.07951572,7.46E-06,66.38776,15.44327,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1803/spec-1803-54152-0521.fits
2.03014E+18,1803,54152,534,GALAXY,STARBURST,0.07815614,7.39E-06,52.13209,11.56758,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1803/spec-1803-54152-0534.fits
2.72256E+18,2418,53794,485,GALAXY,STARBURST,0.08003647,6.17E-06,43.80504,23.30742,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2418/spec-2418-53794-0485.fits
2.736E+18,2430,53815,240,GALAXY,STARBURST,0.02930353,5.45E-06,46.82256,19.0402,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0240.fits
2.73601E+18,2430,53815,255,GALAXY,STARBURST,0.1127477,8.04E-06,67.25444,20.90298,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0255.fits
2.73601E+18,2430,53815,260,GALAXY,STARBURST,0.01763575,5.82E-06,0,33.30804,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0260.fits
2.73601E+18,2430,53815,263,GALAXY,STARBURST,0.06037921,1.05E-05,145.7876,46.46963,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0263.fits
2.73602E+18,2430,53815,285,GALAXY,STARBURST,0.04194286,4.75E-06,37.51728,19.82955,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0285.fits
2.73602E+18,2430,53815,295,GALAXY,STARBURST,0.03009891,6.26E-06,139.2021,19.21653,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2430/spec-2430-53815-0295.fits
3.09639E+18,2750,54242,599,GALAXY,STARBURST,0.1726973,4.98E-06,39.35207,35.14998,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/2750/spec-2750-54242-0599.fits
1.3377E+18,1188,52650,491,GALAXY,STARBURST,0.09662288,5.81E-06,0,35.81292,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1188/spec-1188-52650-0491.fits
1.3377E+18,1188,52650,493,GALAXY,STARBURST,0.06030659,6.27E-06,67.21051,21.57244,https://data.sdss.org/sas/dr18/spectro/sdss/redux/v5_13_2/spectra/lite/1188/spec-1188-52650-0493.fits
